initial_SOC,final_SOC,altitude,avg_speed,total_distance
84.3137512207031,77.647087097168,38.2085413565307,29.140993912504335,17455.659715558148
80.7843399047852,72.9412002563477,94.44428130039329,29.1258354959665,17446.338971190962
77.647087097168,69.8039474487305,54.80167802693799,29.143793422687146,17457.161470278967
72.9412002563477,66.274528503418,-16.323527740489993,29.1631329752365,17468.665375419805
69.8039474487305,62.7451171875,16.763907355303985,28.93700088396381,17333.007822078172
99.2157211303711,89.8039474487305,-3.3705063393318966,16.821674843880835,30279.01471898551
97.647087097168,80.7843399047852,3.036179679063409,26.607776362911753,47880.88981408729
89.8039474487305,69.8039474487305,88.98814334391649,29.15273558801883,52445.7183292672
99.2157211303711,69.8039474487305,85.5720820857236,22.987205215949835,82753.93877741937
99.2157211303711,61.9608039855957,83.79307269658761,23.537542409451508,103094.43575339766
99.2157211303711,61.9608039855957,84.1035813597386,23.53421458367997,103103.39409110199
96.0784606933594,90.1961059570312,22.40199047815041,21.6474320003148,12988.459200188883
94.9019927978516,87.0588531494141,22.467155509457797,29.17208476361836,17473.9366220599
90.1961059570312,83.5294418334961,-36.2639879653337,29.944762739558602,17936.93142488112
87.0588531494141,80.3921813964844,-36.263995839532,30.375365313369166,18195.440542188167
83.5294418334961,76.8627700805664,-5.671978442478576e-10,30.930208339293713,18527.59982996512
80.3921813964844,72.1568832397461,0.0,31.454286013943783,18843.51778781254
76.8627700805664,68.2353134155273,0.0,31.47592230039074,18853.587234401064
72.1568832397461,63.1372756958008,0.0,31.317827614383926,18759.042922797133
68.2353134155273,59.215705871582,1.0079759249492781e-10,27.892198236936263,16703.187865773012
96.0784606933594,76.8627700805664,-13.861995871929594,27.50746769305571,49513.44184750026
87.0588531494141,63.1372756958008,-36.263995839532,31.04915964723229,55858.70871918491
96.0784606933594,58.8235473632812,95.8401517299524,26.21542819086511,86222.54331975534
96.0784606933594,58.8235473632812,95.8410058800174,26.207459975609527,86222.54331975534
85.09806824,83.13728333,9.077897652198004,15.857018632088078,9514.211179252845
84.31375122,80.7843399,-1.7477548186819831,19.798693230758122,11856.873372166987
83.13728333,80.00002289,-6.9594476552200035,19.277509893896617,11544.128647827862
80.7843399,77.25492859,1.0818495183299888,23.117301220392587,13847.14143825403
80.00002289,75.29414368,8.942584957842001,25.439721654896353,15234.6256854883
77.25492859,73.72551727,1.6203456255269941,23.64156797127609,14165.765435543464
75.29414368,72.94120026,7.261959500627,15.929280420723014,9530.837349656002
73.72551727,72.54904175,3.4803605502929997,8.316707456718305,4974.2649254197895
72.94120026,72.15688324,-8.773279416950999,7.302722673202789,4370.795062254991
72.54904175,71.76473236,0.18863916229599909,4.458211036791168,2662.013861658066
72.15688324,71.76473236,3.7897793327909994,3.7643484358145156,2255.1984712109115
71.76473236,70.58825684,6.80474386063301,4.8942019236416625,2936.521154184964
71.76473236,70.19609833,6.917834979242002,5.2802452306643035,3157.35894395411
70.58825684,69.01963043,16.400742024522998,11.800352686484967,7080.211611891013
70.19609833,67.05884552,-5.481835418906996,20.54251176850981,12325.507061105971
69.01963043,66.2745285,-19.31372667936901,19.92746342308159,11929.946803849016
67.05884552,64.7059021,-8.230898590148001,15.208442586825516,9098.275187511987
66.2745285,63.52943039,-7.540729633907006,10.986316903482178,6572.926426811537
64.7059021,63.137275700000004,-1.460592803231009,9.83870032168592,5894.179394400431
63.52943039,61.17649078,-0.006995620423992932,14.400092338434904,8640.05540306079
63.137275700000004,60.39217758,7.032404701946007,13.637988132018078,8170.011550296564
61.17649078,59.60786057,22.221882136706995,9.794339050261351,5856.45073129324
60.39217758,59.21570587,15.128520194166015,8.932515356641318,5346.7440624698065
59.60786057,58.43139267,-10.77492806632901,9.065410794782395,5433.702206036207
59.21570587,56.07844925,1.0648517987729917,7.455316512659012,4457.17980658538
58.43139267,55.29413605,4.827774635425982,6.653262050571049,3991.957230342683
56.07844925,54.90197754,-25.154651537487013,8.31025934255751,4973.509482849462
55.29413605,53.33335114,-10.312268012912,15.210413387010874,9126.248032206524
54.90197754,50.58825302,-1.1487327504310088,25.12236783951166,15062.613412040271
53.33335114,47.4509964,-27.561344063066002,29.071975176596485,17414.081807346898
50.58825302,43.52942657,14.277407599296026,29.072490608068954,17414.421448174937
47.4509964,40.78432846,-52.280409706864006,28.88484941203746,17301.864508333732
43.52942657,38.82354355,-97.6801808968192,28.5205563092065,17083.237747013947
40.78432846,36.07844162,-18.534169728786807,28.97206903301577,17355.220586476295
38.82354355,32.5490303,-1.2329527540426,30.006905443269922,17975.02315863839
36.07844162,30.19608879,-3.6773682878128966,25.13560308488534,15049.414644491335
32.5490303,30.19608879,-6.626380978838,10.616782041000265,6340.909068349836
30.19608879,30.19608879,2.278956763077602,3.5719679289492605,2142.5383962586347
30.19608879,29.80393028,-5.967767781622101,10.889503432243233,6529.012148080859
30.19608879,29.01961708,-5.929810943576598,13.632263006793712,8156.723255464982
29.80393028,26.27451897,-2.989038220551109,19.821783762047982,11881.191785006347
29.01961708,24.31373405,22.721885248141604,26.623912905249178,15953.360527240613
26.27451897,22.74510574,35.05476782261371,23.4338343353133,14045.009802576998
24.31373405,21.96079063,-7.332548431193999,22.666007405298874,13572.64504888904
85.09806824,75.29414368,11.079064597197998,20.19141672696035,36344.5501085286
80.7843399,72.54904175,6.245777123316998,18.35852554946233,33022.106695050614
75.29414368,71.76473236,2.3219198677379893,8.998783843246771,16171.080015066349
72.54904175,69.01963043,23.394022073461002,7.050921882305933,12678.746627734043
71.76473236,64.7059021,-7.038364231564003,13.677066528666542,24607.931557155396
69.01963043,61.17649078,-26.939647416485997,15.104624221666224,27161.792348999123
64.7059021,59.21570587,20.711213647284012,10.803067936781773,19436.481487596087
61.17649078,55.29413605,16.247550991046978,8.504337298538266,15287.654438505459
59.21570587,50.58825302,-25.126080913042017,13.629314564909397,24516.756115826967
55.29413605,40.78432846,-91.66918764350599,24.38907932521494,43900.342785387154
50.58825302,32.5490303,-84.79748010209619,29.19998412018179,52530.89849966059
40.78432846,30.19608879,-19.891609348707107,19.22654668228346,34579.76319477678
32.5490303,26.27451897,-15.518423472043906,13.776023078430493,24767.681384924683
30.19608879,21.96079063,9.533340305289599,20.97406110578059,37730.675441793835
85.09806824,71.76473236,13.152788346144007,14.59510028510356,52542.36102637273
75.29414368,64.7059021,-4.625062569991002,11.337925185956657,40789.79976666619
71.76473236,59.21570587,13.675698312749006,12.240067232724158,44053.45384336259
64.7059021,50.58825302,-4.400479587856012,12.216191250845585,43969.24770443316
59.21570587,32.5490303,-109.89856019338521,21.41464934254559,77076.72753215423
50.58825302,26.27451897,-100.36542885132839,21.488003599306143,77327.74004083527
85.09806824,64.7059021,6.205805908415016,14.28908903295789,77161.08077797257
72.54904175,55.29413605,12.787033423250989,10.219961134170141,55174.877364102256
64.7059021,32.5490303,-89.1729588681992,17.877455540624318,96529.21912076042
55.29413605,21.96079063,-101.872416045743,21.52989570442633,116261.43680390224
85.09806824,59.21570587,26.919868452728025,13.417583758913858,96606.60306417977
71.76473236,32.5490303,-96.20847420273421,16.827358287634873,121146.19147652693
85.09806824,50.58825302,1.8081752175880013,13.459929920112964,121139.36928101684
69.01963043,21.96079063,-112.535685091755,17.639729726696697,158731.03629027045
85.09806824,21.17647743,-80.86045385942879,16.087475545725102,220543.2022563457
85.09806824,21.17647743,-80.8683589192617,16.086302133942045,220543.2022563457
45.0980529785156,42.7451133728027,3.9767405597100094,19.44208300847664,11665.249805085974
45.0980529785156,41.1764831542969,10.094194503160992,24.152589556437004,14464.023356023865
42.7451133728027,41.1764831542969,3.0794695665759946,16.221191387761188,9702.897126442587
41.1764831542969,39.2156982421875,-71.90175350208101,20.00295156306636,11992.105139228712
41.1764831542969,37.2549133300781,-96.0028496610455,28.680099769157582,17178.849792050085
39.2156982421875,35.6862869262695,-35.28870670757429,28.768843997669943,17231.618898601875
37.2549133300781,32.9411888122559,-9.543015178173604,29.304466878360653,17555.7964464608
35.6862869262695,30.9804019927979,2.613494864230205,29.378461368649088,17597.840710078264
32.9411888122559,28.6274604797363,-1.6074029484490069,29.229821338992068,17508.778219730695
30.9804019927979,27.0588321685791,-3.972664419066504,27.927010934661425,16727.100658019066
28.6274604797363,26.666675567627,-1.6018854092399124,21.940751139297504,13135.82654944851
27.0588321685791,25.0980472564697,10.954785404049503,12.181979985650756,7285.320803691808
26.666675567627,25.0980472564697,22.141080267341508,7.522572883748029,4512.658313582215
45.0980529785156,37.2549133300781,-88.96858671746449,21.447791388465138,38606.02449923718
41.1764831542969,30.9804019927979,-104.3356568227673,26.050085643128465,46880.48835901996
37.2549133300781,26.666675567627,-12.541721218211507,26.82501311888341,48258.13993343443
45.0980529785156,26.666675567627,-101.6032331726661,24.136402253674273,86891.04811322717
45.0980529785156,25.0980472564697,-83.97608945886888,20.99946858522253,92712.65380375742
45.0980529785156,25.0980472564697,-83.97543787117519,20.99471327077841,92712.65380375742
77.2549285888672,74.901985168457,-4.764562312058985,12.241004663481402,7344.602798088835
76.4706115722656,71.7647323608398,-2.149665946986005,22.393945243168847,13436.367145901298
74.901985168457,68.2353134155273,-29.505619882139996,29.118883796588356,17442.18531274145
71.7647323608398,65.0980606079102,14.699246292281998,28.738816560611557,17214.12326970024
68.2353134155273,62.7451171875,-45.80375787263701,27.720489626930465,16606.460442560034
65.0980606079102,60.3921775817871,-99.7338598364788,27.67132513440374,16573.676157031136
62.7451171875,56.0784492492676,-31.75789667890379,29.98632451472434,17966.378042167962
60.3921775817871,51.764720916748,-5.860013880761102,31.631409129252273,18950.620651162513
56.0784492492676,47.058837890625,0.031031143706201192,31.24434678081301,18714.637582475953
77.2549285888672,62.7451171875,-77.472730048175,23.02679269566674,41448.22685220011
71.7647323608398,51.764720916748,-91.00745259810289,29.34718360808919,52795.76382789389
77.2549285888672,42.7451133728027,-114.10480573015839,26.451712692460585,86999.68304550281
77.2549285888672,42.7451133728027,-114.13591424119599,26.45309990046285,87030.69867252272
100.0000305,100.0000305,-7.263397742582299,2.175608760368237,1305.3652562209422
100.0000305,100.0000305,-1.6903723176712049,7.92467440858319,4754.804645149917
100.0000305,98.82356262,6.353832151415503,11.390749986534493,6817.773460986361
100.0000305,98.43140411,-6.083008900844604,10.52331568734709,6299.40217282491
98.82356262,96.4706192,-11.99928372443479,17.92822552063366,10745.45397557463
98.43140411,93.33336639,-0.2631507297574984,27.5845322400802,16527.859495563276
96.4706192,90.19610596,6.920996080084294,28.82867979590256,17268.117757592063
93.33336639,87.84316254,-1.3729065324092034,28.768050699882842,17232.36687826312
90.19610596,84.70590973,5.5610750517708,29.067665459781345,17411.472460843608
87.84316254,81.17649841,28.474757809851596,29.166418956638143,17470.542661861626
84.70590973,78.43139648,92.1559944389728,29.160243036766477,17466.866308171033
81.17649841,76.47061157,75.69630850301,21.89454481411079,13107.583659299948
78.43139648,76.47061157,2.9724262189589865,7.319498039736755,4362.571219675432
76.47061157,76.47061157,0.2738403426979801,1.302208891108089,781.3253346648708
76.47061157,73.72551727,-1.7970883921749987,11.334842572028991,6800.905543217465
76.47061157,73.33335876,-12.91807989872899,14.896433170036161,8911.722749243854
73.72551727,71.76473236,-6.575678671849005,16.35716453606918,9803.317818863798
73.33335876,68.23531342,14.060319594372004,26.366569041470854,15802.04803788761
100.0000305,96.4706192,-12.71163908209509,10.498194755845462,18896.750560521832
100.0000305,87.84316254,-7.8313943384260085,22.29196620910338,40110.95193680283
96.4706192,78.43139648,104.34215715513199,29.01886276415013,52204.86285552084
87.84316254,76.47061157,104.76126875644658,17.454390887285673,31388.59488499311
78.43139648,71.76473236,-5.52380535667001,11.670501715944976,20977.775484534475
100.0000305,78.43139648,91.7384481467129,19.758528759997798,71130.70353599217
96.4706192,71.76473236,99.18886848996499,20.34468224004755,73211.76594422199
100.0000305,71.76473236,86.5851594815459,17.062519745313523,92137.60662469332
100.0000305,67.45100403000001,84.68277277720591,18.050673372391234,105903.30067581953
100.0000305,67.45100403000001,84.8035802950539,18.052558837619753,105932.41525915285
100.000030517578,99.2157211303711,-20.240511921914603,10.460301284544476,6276.18077072669
100.000030517578,98.0392456054688,-8.120041696205291,12.00064021506138,7189.589854428543
99.2157211303711,96.8627777099609,-12.343861813045493,13.759255838336303,8239.168953595938
98.0392456054688,94.11767578125,-12.582041471890506,22.964757240106422,13766.063540551928
96.8627777099609,91.3725814819336,3.9506876594897022,28.348994442780132,16981.436598011787
94.11767578125,89.0196380615234,2.758676634443205,27.806297013122943,16654.607201061794
91.3725814819336,86.6666946411133,4.233017852044711,28.20300932260354,16896.419308839948
89.0196380615234,83.9215927124023,14.508736649411702,28.731072754592823,17209.42056237862
86.6666946411133,81.5686569213867,39.9229399559798,28.296303414277766,16948.62406252182
83.9215927124023,77.647087097168,92.2819895213975,27.920876674781574,16724.396664591164
81.5686569213867,74.1176681518555,50.502087997063,28.446057622271976,17042.595511856605
77.647087097168,70.9804153442383,-17.711613316349002,29.06116174742289,17407.482638632195
74.1176681518555,67.0588455200195,15.381280160833,29.1746889423993,17475.620656576415
100.000030517578,91.3725814819336,-28.6115529133278,17.522850521886973,31541.130939396553
98.0392456054688,83.9215927124023,4.776675753312901,26.50070900260739,47688.485401181446
91.3725814819336,74.1176681518555,95.1406122771352,28.315123453051097,50941.83593076985
100.000030517578,74.1176681518555,66.628656671225,22.918986987469033,82508.35315488862
100.000030517578,67.0588455200195,82.767761924723,23.850846365733574,100889.08012705314
100.000030517578,67.0588335523822,82.71787287125099,23.85182784194641,100917.08359927536
100.000030517578,100.000030517578,-6.034323154382093,10.437402243471015,6262.441346082615
100.000030517578,98.4314041137695,-4.554208520113292,11.171499085825737,6688.6459800679495
100.000030517578,96.4706192016602,-13.759985770688601,17.18286670427188,10295.423147066425
98.4314041137695,93.7255172729492,-4.886066619629489,26.775759264303485,16056.236808582105
96.4706192016602,90.9804229736328,10.4303234379273,29.08483798630795,17421.718764470625
93.7255172729492,87.8431625366211,-0.9198978274309013,29.125350844391207,17446.087242745823
90.9804229736328,85.0980682373047,4.813481082424403,29.218352135519467,17501.82291325614
87.8431625366211,82.7451248168945,23.725900490531302,28.840921617630677,17275.494810260207
85.0980682373047,79.2157135009766,100.60878360640169,28.868178535128717,17291.796878352798
100.000030517578,90.9804229736328,-9.426544249637601,18.901702311350284,34023.06416043056
98.4314041137695,82.7451248168945,17.91899724244641,28.24734390877512,50836.000285795286
100.000030517578,77.2549285888672,74.050602180302,23.499206082198423,77288.88880435069
100.000030517578,77.2549285888672,74.155508801593,23.500927395321295,77318.05113060713
100.000030517578,100.000030517578,-4.797312795716408,8.551645546778788,5130.987328067271
100.000030517578,99.6078720092773,-8.128308337715708,7.833405929745387,4686.571339333709
100.000030517578,98.8235626220703,-0.5634289266557033,2.8501303932902218,1697.4610523483661
99.6078720092773,98.4314041137695,4.971378697533098,5.191988369109959,3115.193021465976
98.8235626220703,97.2549362182617,-16.867444469572106,13.972732215244056,8383.639326000603
98.4314041137695,96.0784606933594,-16.094430445770897,17.839463820179777,10688.869261680973
97.2549362182617,93.333366394043,8.723897018517604,22.996523774940293,13796.824856235342
96.0784606933594,90.9804229736328,6.1023411928845945,29.482852195699536,17661.92920005953
93.333366394043,88.2353210449219,1.3483538478626969,30.1222113670984,18043.472221899134
90.9804229736328,85.8823776245117,8.106275853191207,29.25481047318436,17523.975693632805
88.2353210449219,83.9215927124023,30.767576556120602,28.02295996937274,16784.578932714445
85.8823776245117,81.5686569213867,101.39272635620979,27.704224441559283,16593.307234032145
83.9215927124023,79.2157135009766,59.74380602138001,28.464644843311678,17051.01780843358
100.000030517578,97.2549362182617,-22.172656489659303,8.458169385104355,15224.70489318782
99.6078720092773,90.9804229736328,-4.960501467840302,17.504768128329758,31508.582630993526
97.2549362182617,83.9215927124023,41.22378237949491,27.047231703803813,48683.92765811798
100.000030517578,83.9215927124023,19.034064240583703,17.752700544454083,63909.72196003462
100.000030517578,78.431396484375,81.33479518106569,19.65177646305928,85740.70070832755
100.000030517578,78.431396484375,81.2620477563317,19.653960755370427,85769.88473643646
100.000030517578,100.000030517578,-0.0024163277516890957,10.39263964470571,6235.583786823423
100.000030517578,100.000030517578,-7.8534694522262924,11.10402564781626,6649.377196861275
100.000030517578,100.000030517578,-13.211161602606794,10.9749929885133,6572.0009987922385
100.000030517578,98.4314041137695,-12.112301183681708,20.57060204067578,12327.226675794349
100.000030517578,96.0784606933594,10.362034372521308,28.26182724056739,16933.667527445763
98.4314041137695,92.9412078857422,3.539626321532097,29.332714846744068,17570.501303879795
96.0784606933594,90.588264465332,-4.7455562463673004,29.541597964793862,17695.74002887637
92.9412078857422,88.6274795532227,10.389159447733093,28.85915437815358,17284.945751759762
90.588264465332,85.8823776245117,34.668619677577794,28.622533277298015,17144.25781376659
88.6274795532227,82.3529663085938,96.59194207854881,29.14913557802344,17460.305999591837
85.8823776245117,80.3921843883918,58.60520201168201,29.176938662029475,17477.10069738305
82.3529663085938,78.0392379760742,-17.209243709023013,29.243352145370324,17516.77083616433
80.3921813964844,75.2941436767578,16.708261176213995,29.241178420144102,17515.514343753253
100.000030517578,96.0784606933594,-2.8548087295467894,16.543153291262133,29777.675924271858
100.000030517578,88.6274795532227,1.7278641914075905,26.254157088524476,47242.34821073303
96.0784606933594,80.3921843883918,89.0375808979748,29.11368996804045,52375.42319247266
100.000030517578,80.3921843883918,86.24037748137542,22.82842162965129,82182.31786674452
100.000030517578,74.5098266601562,101.9477505257054,23.286887192300846,102834.89384120051
100.000030517578,74.5098266601562,101.94785199348641,23.281615087435032,102834.89384120051
67.8431625366211,67.8431625366211,-0.3865115155074932,9.786328158003194,5871.796894801923
67.8431625366211,66.6666870117188,-15.334167354651598,10.654853890117904,6377.647576861398
67.8431625366211,66.274528503418,-11.625288592673996,12.749157205665648,7637.510816752977
66.6666870117188,63.9215888977051,-13.997592959786303,21.958416445361056,13161.00472832775
66.274528503418,61.9608039855957,3.9486392445543004,29.04978295135593,17407.751718668675
63.9215888977051,59.6078605651855,5.517978313824798,29.219741016833442,17502.044262910957
61.9608039855957,57.2549209594727,4.670785393999395,29.17913049355981,17478.302948913595
59.6078605651855,55.2941360473633,15.241977823325811,28.872522432246594,17294.281688547657
57.2549209594727,53.3333511352539,42.5223199776904,28.681640592700564,17179.822029330804
55.2941360473633,49.8039360046387,86.255769614427,28.57700737989329,17117.12456682496
53.3333511352539,47.4509963989258,44.669606732884006,28.764670177534978,17231.53648145478
49.8039360046387,44.3137397766113,-11.459382024489003,29.17601273359245,17476.45399432216
47.4509963989258,41.1764831542969,18.195660703242993,29.132924629320097,17450.63151370338
67.8431625366211,61.9608039855957,-8.074977524078392,17.19508943834159,30951.160989014872
66.6666870117188,55.2941360473633,6.8275074694400075,26.6835599648137,48016.3627977757
61.9608039855957,47.4509963989258,92.3449831387984,28.87514708793178,51946.08941105495
67.8431625366211,47.4509963989258,84.1271466562335,23.035118263136688,82926.42574729204
67.8431625366211,40.3921699523926,101.5347439829725,23.587633515788237,102912.84502938433
67.8431625366211,40.3921699523926,101.53458635521649,23.58222846686161,102912.84502938433
83.52944183,80.00002289,-14.341035147530903,18.10606368285032,10863.638209710207
82.74512482,76.47061157,-11.1688404076978,28.59798993129668,17132.481024750217
80.00002289,72.54904175,3.4870446036448044,29.178905712684468,17480.064781777306
76.47061157,69.01963043,-6.745289212088096,29.1831646747109,17480.71217288206
72.54904175,65.09806061,9.554790813327102,29.178807027993226,17478.069807073723
69.01963043,61.17649078,37.8257577933162,28.9763577624271,17356.704414400774
65.09806061,56.86276245,103.0560333849285,28.926393422537632,17326.653998598413
61.17649078,54.11766434,57.982522390152994,28.97663256474509,17356.808531902607
56.86276245,50.58825302,-20.05037761807401,28.937057277835812,17333.09334713067
54.11766434,46.6666832,18.04700088392201,29.028732270936054,17388.150820894894
50.58825302,43.92158127,16.557876996058013,22.84463922641386,13677.668952514985
46.6666832,42.35295486,0.3447051533889862,12.73188024685095,7610.036449878258
43.92158127,41.96079636,-3.0846984595960123,8.071182467866498,4841.6015261744615
42.35295486,40.00001144,1.7102864862170009,6.144284676726258,3675.04736853583
41.96079636,39.21569824,-4.317675364584005,4.859948491214377,2905.795483617636
40.00001144,38.43138504,-0.4940026236079973,6.637403693178466,3970.9660874348774
39.21569824,37.25491333,3.1510336685850007,6.735732197567123,4041.4393185402732
38.43138504,36.47060013,-9.050989684478992,6.831055766316216,4086.1525570118974
83.52944183,65.09806061,-1.121359451923496,25.487925474509336,45878.26585411679
76.47061157,54.11766434,89.04248837325041,29.045385000627697,52252.506369185445
65.09806061,43.92158127,99.52579118597151,26.902696642262438,48395.671901148104
54.11766434,40.00001144,20.303501286574004,15.968299064837755,28713.849775041308
43.92158127,37.25491333,-4.254868173408994,6.555621052216,11799.00993944348
83.52944183,43.92158127,98.50197344562021,26.195311058385887,94303.11981018914
65.09806061,37.25491333,95.26543474257952,16.72915884723922,60195.78979513704
83.52944183,37.25491333,94.24161700222821,19.648747722995925,106103.23770417807
83.52944183,36.47060013,90.92998804252021,19.003051228099014,109077.51404928842
83.52944183,36.47060013,90.9873223689202,19.001248661065535,109086.16856317731
99.6078720092773,98.4314041137695,-17.3235341287331,14.30755934264153,8584.535605584915
99.2157211303711,95.6863021850586,2.122734390439703,23.811433030389114,14260.4839501779
98.4314041137695,93.333366394043,11.695234152705709,28.78789784527487,17248.081589109348
95.6863021850586,90.588264465332,2.446308692279601,28.952329269327564,17342.161450286705
93.333366394043,88.2353210449219,2.0147711038659963,29.198676214118883,17488.376735415783
90.588264465332,85.8823776245117,19.021178460639106,28.982964373187283,17360.611957245725
88.2353210449219,83.9215927124023,98.4715703578034,27.447128273269858,16439.088595840105
85.8823776245117,80.7843399047852,39.272171743108984,27.672732310989378,16577.380706038166
83.9215927124023,78.431396484375,-14.894918854715996,29.21024303721907,17495.125857053805
80.7843399047852,75.6863021850586,41.99324247286799,29.179282413119434,17478.09896176058
78.431396484375,73.7255172729492,8.581319231172984,26.7283239349309,16007.80165262513
75.6863021850586,73.3333587646484,3.5893624767410017,15.839934077749536,9474.689613316383
99.6078720092773,88.2353210449219,-3.665116550717201,24.09804446734509,43376.480041221155
95.6863021850586,80.7843399047852,60.89268365912869,28.53600865116808,51335.57946079281
88.2353210449219,73.7255172729492,91.93653817924739,27.795231748473274,50002.22877913015
99.6078720092773,73.7255172729492,88.36967178302689,25.946638107909184,93407.89718847309
98.8235626220703,98.0392456054688,-0.354952494415798,8.924421266655948,5354.652759993569
98.8235626220703,97.647087097168,-10.02292438437999,10.518113344895122,6300.099777770405
98.0392456054688,97.2549362182617,-9.34627117395469,10.406376252313825,6229.941202777189
97.647087097168,95.6863021850586,-11.64185333353241,18.151775694254642,10888.044583219475
97.2549362182617,92.9412078857422,0.9888940603097041,25.771046777303788,15436.226156660097
95.6863021850586,90.9804229736328,8.20490108123839,26.539872665303804,15894.73523112671
92.9412078857422,89.0196380615234,1.2938983207308041,28.11786381671352,16847.875408083582
90.9804229736328,86.6666946411133,1.7914432862471017,28.668196579221004,17178.031662810383
89.0196380615234,84.7059097290039,19.4999532515384,28.478128591621505,17057.61500219517
86.6666946411133,81.960807800293,98.1416000328904,28.01380204536313,16780.50778971785
84.7059097290039,80.0000228881836,69.75812947712501,28.09938506566877,16830.277740790203
81.960807800293,77.647087097168,-13.394749502625984,28.93136210884521,17332.367612529415
80.0000228881836,75.6863021850586,11.166666128179997,29.542650439342083,17696.128458049658
98.8235626220703,92.9412078857422,-8.712172649979095,15.033948098757854,27061.10657776419
97.647087097168,86.6666946411133,-1.615915899400207,24.453281646259818,44012.88612993434
