V,I,T,SOC
0.9218975740190745,0.6901546225736716,0.9206781456376754,0.9935029115509897
0.9247600847982775,0.7005316891197555,0.9206781456376754,0.9933730138645286
0.9289509144448557,0.71209008061162,0.9206781456376754,0.9932796773991481
0.9334362183275575,0.72435940263409,0.9206781456376754,0.9932031161780673
0.9413681420768196,0.7546400695081791,0.9206781456376754,0.9931601096216487
0.9495942555721695,0.7634811657438668,0.9206781456376754,0.9931801106656644
0.9431441819321432,0.7118350889503968,0.9206781456376754,0.993202998204293
0.9299092330812266,0.7083626997616166,0.9206781456376754,0.9931229950722459
0.9236721569538199,0.6940052603885315,0.9206781456376754,0.9930128781424873
0.9189308779285789,0.6850779554169557,0.9206781456376754,0.9928694257913638
0.9157328608984472,0.6785385281403723,0.9206781456376754,0.9927194205712854
0.9158314899274229,0.6830338521237141,0.9206781456376754,0.9925527486845401
0.9209977739351373,0.6982113240073977,0.9206781456376754,0.9924163127453437
0.929988502825308,0.7233860931734654,0.9178451837825375,0.9923165476488767
0.9397161673646268,0.754129379703774,0.9178451837825375,0.99229
0.9642595875802102,0.8761208935665487,0.9178451837825375,0.9923341810740833
0.9776245749922703,0.8355760443797072,0.9178451837825375,0.9925372774158524
0.9775172437099152,0.8287060909603029,0.9206781456376754,0.9927172826359308
0.9773991223140517,0.8239439932336847,0.9206781456376754,0.992883954522676
0.9773991594024759,0.8199240366985282,0.9206781456376754,0.9930439597427546
0.9771713400464422,0.8163363730085558,0.9206781456376754,0.9931939649628331
0.9769391442563232,0.812961020807786,0.9206781456376754,0.9933373035162449
0.9741483262742535,0.8022191605854319,0.9206781456376754,0.9934738469890587
0.967535612475324,0.7833658790590488,0.9178451837825375,0.9935702589158941
0.9590876739859995,0.761353864055237,0.9178451837825375,0.99362
0.9537766063685844,0.7493633190545134,0.9179569832042828,0.9936232017873549
0.9520467359293545,0.7469921660077619,0.920790832356418,0.9936133333333333
0.9516937064887078,0.7469964251240762,0.9206781456376754,0.9936033333333333
0.9513432060422748,0.7469921660077619,0.9206781456376754,0.9935965319886412
0.9511063741990999,0.7469921660077619,0.9206781456376754,0.9935866666666667
0.9509879582775126,0.7469921660077619,0.9206781456376754,0.9935766666666667
0.9508765079983712,0.7469921660077619,0.9206781456376754,0.9935698621899274
0.9507580920767837,0.7469921660077619,0.9206781456376754,0.99356
0.9506396761551957,0.7469966247701534,0.9206781456376754,0.9935499999999999
0.9506396761551957,0.7469921660077619,0.9206781456376754,0.99354
0.9505212602336083,0.7470984043403303,0.9206781456376754,0.9935333333333333
0.9505212602336083,0.7469921660077619,0.9206781456376754,0.9935233333333334
0.9504028443120209,0.7470938124805537,0.9206781456376754,0.9935133333333334
0.9504028443120209,0.7469967911418846,0.9206781456376754,0.9935066666666666
0.9504028443120209,0.7470937459318613,0.9206781456376754,0.9934966666666667
0.9502844283904335,0.7469921660077619,0.9178451837825375,0.9934866666666666
0.9502844283904335,0.7470936793831688,0.9206781456376754,0.99348
0.9502844283904335,0.7469969242392693,0.9206781456376754,0.99347
0.9502844283904335,0.7469969575136155,0.9206781456376754,0.9934599999999999
0.9502844283904335,0.7469921660077619,0.9206781456376754,0.9934531819510566
0.9502790134804632,0.746997024062308,0.9206781456376754,0.9934433333333333
0.9501660124688455,0.7470935130114379,0.9206781456376754,0.9934333333333334
0.9501660124688455,0.7470934797370916,0.9206781456376754,0.9934265121523428
0.9501660124688455,0.7469971238853467,0.9206781456376754,0.9934166666666666
0.9501660124688455,0.7469921660077619,0.9206781456376754,0.9934066666666667
0.9501660124688455,0.7469921660077619,0.9206781456376754,0.9933998423536291
0.9501660124688455,0.7470933466397068,0.9206781456376754,0.9933900000000001
0.9501660124688455,0.7470933133653607,0.9206781456376754,0.99338
0.9501660124688455,0.7470984043403303,0.9206781456376754,0.9933731725549152
0.9501660124688455,0.7470984043403303,0.9206781456376754,0.9933633333333334
0.9500545621897047,0.7469921660077619,0.9206781456376754,0.9933533333333333
0.9500545621897047,0.7469921660077619,0.9206781456376754,0.9933465027562014
0.9500545621897047,0.7469974233544624,0.9206781456376754,0.9933366666666666
0.9500545621897047,0.7469921660077619,0.9206781456376754,0.9933266666666666
0.9500545621897047,0.7470984043403303,0.9206781456376754,0.9933198329574876
0.9500545621897047,0.7469921660077619,0.9206781456376754,0.99331
0.9500545621897047,0.7469975564518473,0.9206781456376754,0.9933000000000001
0.9500545621897047,0.7470929806218986,0.920533516227005,0.9932931631587739
0.9474921203263691,0.7394282896679126,0.9176996670748692,0.9932829908961831
0.939050704163736,0.717223539590583,0.9178451837825375,0.993236322141485
0.9272992613111211,0.689020674499874,0.9178451837825375,0.9931324668003007
0.9141654595750326,0.6583458980027181,0.9178451837825375,0.9929621128789777
0.900098117760783,0.6266903782960414,0.9178451837825375,0.9927217547815919
0.886447588314213,0.5969478928551312,0.9178451837825375,0.9924180591748101
0.8820890740466706,0.5960460661005597,0.9178451837825375,0.9920482251733066
0.8844236555385383,0.6070095113984,0.9206781456376754,0.9917248813998163
0.8883494979917704,0.6235488431843602,0.9206781456376754,0.9914085634343941
0.9028435818357622,0.6821110445160931,0.9206781456376754,0.9911592775411342
0.9277453556444071,0.7602738885307228,0.9206781456376754,0.9910401816587321
0.9444848058660842,0.7675509446074882,0.9206781456376754,0.9910801827027478
0.9433805359891445,0.7596959090818025,0.9206781456376754,0.9911101837467635
0.9356051009563409,0.7052245049003802,0.9206781456376754,0.9911062970851082
0.9273161334899059,0.7156187765970596,0.9206781456376754,0.9910227758289484
0.9279804412772916,0.7178442684897514,0.9206781456376754,0.9909462929090455
0.9251917704968302,0.7100916947883176,0.9206781456376754,0.9908727695648542
0.9086361833031948,0.6357814310564947,0.9206781456376754,0.9907520105654389
0.92132033414426,0.760270693673574,0.9206781456376754,0.9905235233441911
0.966121745884443,0.8634182823661841,0.9206781456376754,0.990588004050781
0.9700781225830244,0.7976127337680708,0.9206781456376754,0.9907974350622233
0.9719907721956348,0.8556639848976444,0.9206781456376754,0.9909180186670007
0.9715813618048073,0.7994943209431551,0.9235111074928133,0.9911041100810155
0.9588495641193514,0.7784079854089935,0.9235111074928133,0.9912201952309362
0.9384739643281499,0.7211289623166905,0.9206781456376754,0.9912294111751442
0.9290247116828257,0.7075335437372352,0.9206781456376754,0.9911160747097636
0.9218008325727364,0.6693801596358383,0.9206781456376754,0.991022143155433
0.9026710360131892,0.617854639152105,0.9206781456376754,0.990824872003675
0.8857735611779487,0.6043355130074596,0.9206781456376754,0.9905213288231854
0.8687652656941132,0.5474692725554077,0.9178451837825375,0.99016384573624
0.8443674262711867,0.5079010606017552,0.9178451837825375,0.989689687630502
0.8262710401901614,0.47278273484798267,0.9178451837825375,0.9890830021715526
0.8191139320251127,0.4652626328082468,0.9178451837825375,0.9884494454188592
0.8612427964054559,0.6075707821083765,0.9178451837825375,0.9878479432890671
0.8493825195347928,0.5103371194200766,0.9178451837825375,0.9875064858431472
0.843587695816233,0.5807553969187353,0.9206781456376754,0.986980840223837
0.8461136906666942,0.5535724835254604,0.9206781456376754,0.9866002012862274
0.8373067004492614,0.5369890385869629,0.9206781456376754,0.9861101856259918
0.8316856434169393,0.5100507804652127,0.9206781456376754,0.9856366257412512
0.8386073945491026,0.5797543241754946,0.9206781456376754,0.985114335379604
0.853487853817997,0.5918952440053571,0.9235111074928133,0.984747870207968
0.8566575527452243,0.6005945585118149,0.9235111074928133,0.9844011931011442
0.8739241760867118,0.6891405893166098,0.9235111074928133,0.9840958063977282
0.8953004124065826,0.7038248831123965,0.9206781456376754,0.9839626849995824
0.8993724796820558,0.7074273466596571,0.9206781456376754,0.983879131378936
0.9008376709800302,0.7093035344481754,0.9206781456376754,0.9837726787354882
0.8998565211459015,0.7017474556914035,0.9206781456376754,0.9836860089367744
0.8960429706608787,0.691239866051085,0.9206781456376754,0.9835557855174142
0.8962798025040535,0.6911340427120032,0.9206781456376754,0.9834224480080181
0.896399152617603,0.6911411024624494,0.9206781456376754,0.9832891104986219
0.8924322790222324,0.6783694116397155,0.9178451837825375,0.9831519928171719
0.8873408665077935,0.6665293236401678,0.9178451837825375,0.9829653198864111
0.8799659345352676,0.6284705152649847,0.9178451837825375,0.9827648626075337
0.868791408233673,0.6191587366350534,0.9178451837825375,0.98249106781926
0.8641996601364613,0.6111647637388394,0.9206781456376754,0.9821812849745261
0.8674277589331642,0.6249992739891582,0.9206781456376754,0.9818715042178234
0.8678492858940934,0.6254917110469691,0.9206781456376754,0.9816048291990311
0.8617381175500125,0.6105083038328848,0.9206781456376754,0.9813079234527687
0.8624044634554064,0.617341292261178,0.9206781456376754,0.9809814791614465
0.8631521957630808,0.6187182583007029,0.9206781456376754,0.9807045713271528
0.8539953596008224,0.5945336811926598,0.9206781456376754,0.9803907608786436
0.8389218668636897,0.5552963757492004,0.9178451837825375,0.9800067113505387
0.8297519908477298,0.5386007499918494,0.9178451837825375,0.9795266967343189
0.8398646127251354,0.5966183057247585,0.9178451837825375,0.9790740597594588
0.8534246237266548,0.6127141907407485,0.9206781456376754,0.9787345243464461
0.8636632624709876,0.6401314711076788,0.9206781456376754,0.9784549931094965
0.8749092219507456,0.6696226709216593,0.9206781456376754,0.9782387993819427
0.8860708126825605,0.6976076404119849,0.9206781456376754,0.9780859431637853
0.8853459656781112,0.6691702384404901,0.9206781456376754,0.9779852133968094
0.8727885564554202,0.6517892057337067,0.9204714054371468,0.9777980539547314
0.8644413256921789,0.6308828929910666,0.9206781456376754,0.9775480456026059
0.8578564543916529,0.6150649432858422,0.9206781456376754,0.977264213229767
0.8587220689839363,0.6228612789394857,0.9206781456376754,0.9769480288983546
0.8577419667887162,0.6183270983444458,0.9206781456376754,0.9766844397811743
0.8569530680752389,0.6212538866747155,0.9206781456376754,0.97636467886077
0.8583472402764011,0.6241154037615119,0.9206781456376754,0.9761010876555584
0.8603880303954898,0.6334968721821375,0.9206781456376754,0.9758079954898521
0.8682298362546851,0.6547064417010621,0.9206781456376754,0.9755749054121775
0.8770391342447872,0.6788857262383865,0.9206781456376754,0.9753787367410006
0.877370134033979,0.6739133398428604,0.9206781456376754,0.9752384778251065
0.8727916561750362,0.6620919685330746,0.9206781456376754,0.9750387263008435
0.8726802058958949,0.6619938824153268,0.9206781456376754,0.9748417986302513
0.8726802058958949,0.6620919685330746,0.9206781456376754,0.9746417923661572
0.8725617899743074,0.6619857302005062,0.9206781456376754,0.9744451194353964
0.8751731711045421,0.6704202749371825,0.9206781456376754,0.9742487054205294
0.8835970165170073,0.6941437008534888,0.9206781456376754,0.9740856268270274
0.8894859484037702,0.7066340405978482,0.9206781456376754,0.9739825503215568
0.9007211544221085,0.7564162140494937,0.9206781456376754,0.9738969287146079
0.9071374501068165,0.743486218990942,0.9206781456376754,0.9739164035747098
0.9020333769132731,0.730447903899534,0.9178451837825375,0.9738861383947214
0.8951244326322403,0.7088553916021376,0.9206781456376754,0.9738256059467134
0.8933442772708047,0.7065321143086017,0.9206781456376754,0.973709201327988
0.89064882671803,0.6967416912272947,0.9206781456376754,0.9736189309279212
0.8758863326372844,0.6301539600513313,0.9206781456376754,0.9734609185250146
0.8686274638712325,0.6430388619238695,0.9206781456376754,0.9731917171970266
0.8729004661946907,0.6564656173136434,0.9206781456376754,0.9729814405328656
0.87492466295268,0.6643708559250967,0.9206781456376754,0.9727717046688382
0.8849195159924212,0.6944517836057702,0.9206781456376754,0.972595849202372
0.8955830366729257,0.720727392585206,0.9206781456376754,0.9725094529357722
0.899113430563631,0.726985785513596,0.9206781456376754,0.9724561175144074
0.9003987469300276,0.7278249666565646,0.9206781456376754,0.9724027820930427
0.9039159565403422,0.7365330520987128,0.9206781456376754,0.9723530566691724
0.88651014863224,0.6368127573292222,0.9206781456376754,0.972307778334586
0.884962596160927,0.7291856254849206,0.9206781456376754,0.9720727758289485
0.8940242939694505,0.7075373030884686,0.9206781456376754,0.9720188808151674
0.8898327605154754,0.6979925673293272,0.9206781456376754,0.9718858241459952
0.8922979142054626,0.7042951993848477,0.9206781456376754,0.9717824876806147
0.8852054755989592,0.6819900059622981,0.9178451837825375,0.9716719186920572
0.8750059974311672,0.6567401597069134,0.9178451837825375,0.9714813455274367
0.8688864889912644,0.6424113113418017,0.9178451837825375,0.9712546715526602
0.8628452711610368,0.6290152476630609,0.9178451837825375,0.9709977115175813
0.8554674222930118,0.611915543366505,0.9206781456376754,0.9707071289568194
0.8506937916896239,0.6037316159623142,0.9206781456376754,0.9703804518499958
0.8485664559502454,0.6012937118215403,0.9206781456376754,0.9700504414098389
0.8341128792107705,0.5388635192715429,0.9206781456376754,0.9696992700242212
0.8339250232865848,0.5923948870907596,0.9206781456376754,0.9692367959158106
0.8484848697068053,0.6355154437575894,0.9206781456376754,0.9688943280714942
0.8506447769368717,0.6185873638595631,0.9206781456376754,0.9686337329825441
0.8554248521994263,0.6628620536764542,0.9206781456376754,0.9683218612711935
0.8711217721171793,0.6796159334036141,0.9206781456376754,0.968131856051115
0.8875306274679934,0.7464674038844478,0.9178451837825375,0.9680133333333334
0.9021592654978862,0.7572963615016927,0.9178451837825375,0.968010297544475
0.9114138178775439,0.7774033003195444,0.9206781456376754,0.9680405971769815
0.9217872874437915,0.8002025410702974,0.9206781456376754,0.9681211985300259
0.9262308293242275,0.8039229525305014,0.9206781456376754,0.9682509020295665
0.9067217377381709,0.6937112700497463,0.9206781456376754,0.9683351580639773
0.8827519105144427,0.6784149073413367,0.9206781456376754,0.9681751528438988
0.8907169193199842,0.7310837055316275,0.9206781456376754,0.9680260590495281
0.9108863829570906,0.7746196570568563,0.9206781456376754,0.9679909145577549
0.9081593487747232,0.7217392018421583,0.9206781456376754,0.968079082310198
0.884599134837318,0.6808235535054664,0.9206781456376754,0.9679551319635847
0.8839087922849705,0.6861038897898459,0.9206781456376754,0.9677787680614717
0.8946397139773965,0.7187603772695992,0.9206781456376754,0.9676593819427044
0.8944621001307064,0.7127394231869082,0.9206781456376754,0.9676124031153428
0.8858004088339065,0.6893902335304416,0.9206781456376754,0.9674920888666166
0.8830102536437989,0.6841384975084622,0.9206781456376754,0.9673420846905537
0.8915446247428036,0.7347930340089902,0.9206781456376754,0.967206353461956
0.903465880655608,0.742274476535538,0.9206781456376754,0.9671730190846071
0.9067394668777291,0.7477542328135731,0.9206781456376754,0.9671633333333333
0.9148652622936223,0.7934082542160472,0.9206781456376754,0.9671676156769399
0.928397334366836,0.8031537576838469,0.9206781456376754,0.9672579361897603
0.9332571135262049,0.8102606788050062,0.9206781456376754,0.9673912736991565
0.9364209228116297,0.815143546057133,0.9206781456376754,0.9675246112085526
0.9393483697496983,0.818623760774242,0.9206781456376754,0.9676749358974358
0.938672541861344,0.8125386289782766,0.9206781456376754,0.9678246195606782
0.9396762100414608,0.8134743649171863,0.9206781456376754,0.967954623736741
0.951262018172148,0.8643689787111044,0.9206781456376754,0.9681122655140734
0.9555131719229306,0.848450474789499,0.9206781456376754,0.9683619481333
0.955725570784746,0.8475093659275249,0.9206781456376754,0.9685589467969598
0.9547266185068813,0.8382534012180004,0.9206781456376754,0.9687916338845737
0.9485224786457246,0.8196033567466965,0.9206781456376754,0.9689549724379855
0.9434399695348256,0.8032852303187417,0.9206781456376754,0.969097653261505
0.9383149378907927,0.7895518065963584,0.9206781456376754,0.9691909897268856
0.9275111099552505,0.7415392257592933,0.9206781456376754,0.9692596690470224
0.9211728068638199,0.7548980882770525,0.9206781456376754,0.9692233333333333
0.9316461088693334,0.7775707320464658,0.9206781456376754,0.9692443324563601
0.942965672727254,0.8080893074544516,0.9206781456376754,0.9693380030067652
0.9602974089430424,0.8813501457488561,0.9206781456376754,0.9695063494946964
0.9752243168820501,0.8888159427298076,0.9235111074928133,0.9697966950638938
0.9612938527344097,0.7986115458314336,0.9235111074928133,0.9700876783178819
0.9425283731502415,0.7881084533229863,0.9206781456376754,0.9701906765221748
0.9352599233533188,0.7693997528341919,0.9206781456376754,0.9702536726384365
0.9385138400567832,0.7831347397489661,0.9206781456376754,0.970284014031571
0.9430613050115334,0.7936163545507866,0.9206781456376754,0.9703810241794036
0.9498246069767579,0.814080466933677,0.9235111074928133,0.9704783788524179
0.9487853478718672,0.804374057209281,0.9235111074928133,0.9706476971101646
0.9439954943552903,0.7935926111731298,0.9235111074928133,0.9707277002422116
0.944874532339219,0.794253979201122,0.9206781456376754,0.9708343700409254
0.938879757070424,0.7764552849250903,0.9235111074928133,0.9709203466132131
0.9317392754278903,0.7507705277833674,0.9235111074928133,0.9709533333333334
0.9273519277465109,0.7478797278941411,0.9235111074928133,0.9709500000000001
0.926336549659958,0.7470033129137409,0.9235111074928133,0.97094
0.9258628859736077,0.7470033461880872,0.9235111074928133,0.9709329825440575
0.9255021050522517,0.7469921660077619,0.9235111074928133,0.9709233333333334
0.9251593560865287,0.7470034127367796,0.9235111074928133,0.9709133333333333
0.9249225242433537,0.7470871243369662,0.9235111074928133,0.9709063127453437
0.924692658042625,0.7470870910626201,0.9235111074928133,0.9708966666666666
0.9244558261994495,0.7470870577882738,0.9235111074928133,0.9708866666666666
0.9242189943562747,0.7470870245139275,0.9235111074928133,0.9708796429466299
0.9241005784346866,0.7469921660077619,0.9235111074928133,0.97087
0.9239891281555459,0.7469921660077619,0.9235111074928133,0.9708600000000001
0.9238707122339579,0.7469921660077619,0.9235111074928133,0.9708529731479162
0.9237394637175103,0.7469921660077619,0.9235111074928133,0.9708433333333333
0.9232665199829289,0.7460867386309881,0.9235111074928133,0.9708333333333333
0.9188941979131308,0.7331695507903038,0.9235111074928133,0.9708192733650715
0.9091959471124079,0.707131116307485,0.9235111074928133,0.9707552092207467
0.8976625148183959,0.6779688628587566,0.9235111074928133,0.9706281729725216
0.8854246428800686,0.6481120528732403,0.9206781456376754,0.9704341015200869
0.8742437124984076,0.6234461559524089,0.9206781456376754,0.9701766925582561
0.8669279413625596,0.6102156065923873,0.9206781456376754,0.969870016495448
0.861615200839035,0.6017354016800351,0.9206781456376754,0.9695492679361898
0.8699912693794574,0.6517760478354248,0.9206781456376754,0.9692177762465547
0.875416603814601,0.64734395745778,0.9235111074928133,0.9690170266432808
0.8705361694571532,0.636947871321398,0.9206781456376754,0.9687636849578217
0.8667157048171431,0.6285695881230715,0.9206781456376754,0.9685066361814082
0.8554765674258121,0.5987499104102438,0.9206781456376754,0.9682125438486594
0.8611603422928852,0.6608558562064638,0.9235111074928133,0.9678577449260838
0.874060487827599,0.6599701314019377,0.9206781456376754,0.9676577386619895
0.8774580719973555,0.670542785152924,0.9206781456376754,0.9674547769982461
0.8785286856562752,0.6706842668411344,0.9206781456376754,0.9672943928004677
0.8729999901455313,0.6558633948259677,0.9206781456376754,0.9670973398479913
0.8682912062524568,0.6442971505624017,0.9206781456376754,0.9668736181408168
0.8784998038093194,0.6994614544001364,0.9235111074928133,0.9666388536707592
0.8870222167276113,0.697695909037868,0.9235111074928133,0.9665418007182828
0.8910263606988796,0.7251821407909599,0.9235111074928133,0.96641589827111
0.901127527052807,0.7355257624078216,0.9235111074928133,0.96636
0.8970518264207412,0.7012926798124143,0.9235111074928133,0.966332174475904
0.8788583533165265,0.6491907780102153,0.9235111074928133,0.9662039553578886
0.8740193179311205,0.659564659967407,0.9235111074928133,0.9659710030902865
0.8856831539981734,0.7111582793381539,0.9235111074928133,0.9657992211642864
0.8934725883840351,0.7147704117345383,0.9235111074928133,0.9657188286143823
0.8941622472003696,0.7147828896143659,0.9235111074928133,0.9656358836548901
0.8945314402127262,0.714782922888712,0.9238446994387131,0.9655558815668588
0.8948657770874493,0.7147704117345383,0.9235111074928133,0.9654758794788273
0.8932157759157727,0.7093316170085425,0.9235111074928133,0.9653921494195273
0.8881580898691914,0.69455064202629,0.9235111074928133,0.9652884172721957
0.8879430298038377,0.6973520193717025,0.9206781456376754,0.9651488098220997
0.8940940852212445,0.7152367010312315,0.9210162057939038,0.9650492044600351
0.9026708213366623,0.7384882278820283,0.9235111074928133,0.9649899999999999
0.9147390870373049,0.7884994765684726,0.9235111074928133,0.9649974663826945
0.9250359327913057,0.7930749475076849,0.9235111074928133,0.9650812027060888
0.922498721092289,0.7790603867025633,0.9235111074928133,0.9651774705587571
0.9389065148414949,0.8703052456053735,0.9235111074928133,0.9652398905871545
0.9588498429370368,0.8751488867185901,0.9206781456376754,0.96550363630669
0.9713608951198377,0.903424125799909,0.9206781456376754,0.9657977891923495
0.9703184267753975,0.8881364165011587,0.9206781456376754,0.966156988432306
0.9635835755587372,0.8652417713109986,0.9235111074928133,0.9664265906623236
0.9607222171386992,0.8538949630420805,0.9235111074928133,0.9666691159275036
0.9585074556925355,0.8451486587898618,0.9235111074928133,0.9668891221915977
